Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
0.0625,-0.1875,-0.5625,-0.01513672,0.03857422,0.9555664,-0.08007813,0.001464844,-0.4296875
0.5625,-0.5625,-0.5,-0.03076172,0.01513672,0.9594727,-0.08007813,0.001464844,-0.4296875
0.5,-0.4375,-0.5625,-0.02294922,0.02294922,0.9829102,-0.08447266,0.002929688,-0.4350586
0.3125,-0.5,-0.375,-0.01123047,0.03857422,0.9985352,-0.08447266,0.002929688,-0.4350586
-0.0625,0.25,0,-0.01513672,0.03857422,0.9907227,-0.08447266,0.002929688,-0.4350586
0.1875,-0.0625,-0.625,-0.05419922,0.03466797,1.017578,-0.08447266,0.002929688,-0.4350586
0.3125,-1.25,-0.3125,-0.03076172,0.04248047,0.9672852,-0.08447266,0.002929688,-0.4350586
0.25,-0.1875,-0.75,-0.02685547,0.03857422,0.9907227,-0.08447266,0.002929688,-0.4350586
0,-1.25,-0.5625,-0.03076172,0.02685547,0.9907227,-0.08447266,0.002929688,-0.4350586
0.5,-1.0625,-0.5,-0.05029297,0.04248047,0.9672852,-0.07519531,0.01074219,-0.434082
-0.125,-0.75,-0.75,-0.03076172,0.03076172,0.9672852,-0.07519531,0.01074219,-0.434082
0,-0.9375,-0.9375,-0.01513672,0.007324219,0.9790039,-0.07519531,0.01074219,-0.434082
0.25,-0.6875,-0.4375,-0.03857422,0.02685547,0.9985352,-0.09033203,0.006347656,-0.4394531
-0.375,-0.75,-0.5,-0.03857422,0.03076172,0.9868164,-0.09033203,0.006347656,-0.4394531
0.25,-0.875,-0.5625,-0.01513672,0.03857422,1.009766,-0.09033203,0.006347656,-0.4394531
-0.25,-1,-0.5625,-0.01513672,0.007324219,0.9633789,-0.07666016,0.01220703,-0.4296875
-0.1875,-0.4375,-0.3125,-0.03466797,0.02685547,0.9594727,-0.07666016,0.01220703,-0.4296875
0,-0.5,-0.25,-0.02685547,0.01904297,0.9829102,-0.07666016,0.01220703,-0.4296875
-0.3125,-0.625,-0.9375,-0.04248047,0.03466797,0.9477539,-0.07666016,0.01220703,-0.4296875
0,-1.1875,-0.5625,-0.01513672,0.03076172,0.9829102,-0.08007813,0.007324219,-0.4326172
-0.4375,-0.875,-1.25,-0.03076172,0.04638672,0.9555664,-0.08007813,0.007324219,-0.4326172
0.375,-1.125,-0.5,-0.01904297,0.02294922,0.9516602,-0.08007813,0.007324219,-0.4326172
0.125,-1.0625,-0.6875,-0.01513672,0.007324219,0.9750977,-0.08447266,0.004882813,-0.4311523
0.25,-1.3125,-0.875,-0.02294922,0.03466797,0.9829102,-0.08447266,0.004882813,-0.4311523
0.375,-1.25,-0.8125,-0.01513672,0.01904297,0.9633789,-0.08447266,0.004882813,-0.4311523
0.625,-1.5,-0.4375,-0.01513672,0.02294922,0.9633789,-0.07763672,0.01074219,-0.4311523
0.5625,-1.6875,-0.75,-0.01513672,0.03076172,0.9633789,-0.07763672,0.01074219,-0.4311523
0.875,-1.375,-0.5,-0.01513672,0.04638672,0.9868164,-0.07763672,0.01074219,-0.4311523
1.375,-1.25,-0.9375,-0.04638672,0.03857422,0.9829102,-0.07763672,0.01074219,-0.4311523
1.125,-1.6875,-0.4375,-0.03076172,0.03466797,0.9868164,-0.08105469,0.006347656,-0.4311523
0.5625,-1.125,-0.8125,-0.01513672,0.03076172,0.9633789,-0.08105469,0.006347656,-0.4311523
0.125,-2.4375,-0.6875,-0.01513672,0.02294922,0.9555664,-0.08105469,0.006347656,-0.4311523
0.9375,-0.3125,-0.6875,-0.02294922,0.01513672,0.9399414,-0.08105469,0.008300781,-0.4423828
1.6875,-0.9375,-0.75,-0.003417969,0.007324219,0.9633789,-0.08105469,0.008300781,-0.4423828
1.0625,-1.3125,-0.25,-0.01513672,0.02685547,0.9868164,-0.08105469,0.008300781,-0.4423828
0.25,-1.625,-1.125,-0.01513672,0.01513672,0.9868164,-0.08447266,0.009765625,-0.4311523
0.875,-0.625,-0.25,-0.03076172,0.01513672,0.9829102,-0.08447266,0.009765625,-0.4311523
1.0625,-0.625,-0.75,-0.03466797,0.03076172,0.9516602,-0.08447266,0.009765625,-0.4311523
0.4375,-0.3125,-0.6875,-0.02685547,0.03857422,1.005859,-0.08447266,0.009765625,-0.4311523
0.875,1.5625,0.4375,-0.01123047,0.007324219,1.025391,-0.08447266,0.009765625,-0.4311523
0.8125,0.6875,-0.1875,-0.03857422,0.01123047,0.9360352,-0.08447266,0.009765625,-0.4311523
0.875,-0.5,-0.5,-0.01513672,0.05810547,0.9204102,-0.08447266,0.009765625,-0.4311523
-0.9375,0,-0.1875,-0.01123047,0.03466797,1.001953,-0.08691406,0.007324219,-0.4311523
0.9375,0.5,0,-0.01513672,0.03076172,0.9829102,-0.08691406,0.007324219,-0.4311523
-0.375,0.5,0.25,-0.03076172,0.03076172,0.9672852,-0.08691406,0.007324219,-0.4311523
0.75,-0.875,-0.0625,-0.03466797,0.03857422,0.9204102,-0.08007813,0.008300781,-0.4311523
-1,0.875,0.0625,-0.02685547,0.01513672,1.021484,-0.08007813,0.008300781,-0.4311523
0.25,0,-0.3125,-0.06201172,0.04248047,0.9282227,-0.08007813,0.008300781,-0.4311523
-1.125,-0.125,0.5625,0,0.05419922,0.9829102,-0.08007813,0.008300781,-0.4311523
0.5,0.5,-0.125,-0.03076172,0.01123047,0.9516602,-0.08007813,0.008300781,-0.4311523
0.5,-0.1875,0,-0.04248047,0.02294922,0.9711914,-0.08007813,0.008300781,-0.4311523
0.3125,0.8125,-0.1875,-0.01513672,0.02685547,0.9750977,-0.08007813,0.008300781,-0.4311523
0.8125,0.375,0,-0.007324219,0.04638672,0.9829102,-0.08935547,0.0004882813,-0.4311523
-0.0625,0,-0.375,-0.04638672,0.04248047,0.9750977,-0.08935547,0.0004882813,-0.4311523
-0.0625,-1.1875,-0.0625,-0.007324219,0.03857422,0.9438477,-0.08935547,0.0004882813,-0.4311523
-0.625,-1.25,-0.3125,0.007324219,0.03466797,1.044922,-0.07861328,0.002929688,-0.4394531
-0.0625,0.4375,-0.4375,-0.01513672,0.01513672,0.9672852,-0.07861328,0.002929688,-0.4394531
0.1875,0,0,-0.01123047,0.03466797,0.9711914,-0.07861328,0.002929688,-0.4394531
0.0625,-0.125,-0.4375,-0.02685547,0.05029297,0.9985352,-0.07861328,0.004882813,-0.4311523
0.25,0,-0.3125,-0.01123047,0.04638672,0.9750977,-0.07861328,0.004882813,-0.4311523
0,0.4375,0.0625,-0.01123047,0.04248047,0.9829102,-0.07861328,0.004882813,-0.4311523
-0.5,0.3125,0.125,-0.04248047,0.03857422,0.9594727,-0.07861328,0.004882813,-0.4311523
0.1875,0.5625,0.0625,-0.02294922,0.02685547,0.9555664,-0.08105469,0.008300781,-0.425293
-0.8125,0.125,0.25,-0.01513672,0.01513672,0.9672852,-0.08105469,0.008300781,-0.425293
-0.25,-0.25,0,-0.03076172,0.01513672,0.9907227,-0.08105469,0.008300781,-0.425293
-0.125,0.3125,0,-0.02294922,0.02685547,0.9633789,-0.07421875,0.01416016,-0.4296875
0,-0.5,-0.25,-0.03857422,0.04638672,0.9633789,-0.07421875,0.01416016,-0.4296875
-0.25,-0.25,-0.3125,-0.03466797,0.04248047,0.9477539,-0.07421875,0.01416016,-0.4296875
-0.3125,-0.375,-0.25,-0.03076172,0.03076172,0.9829102,-0.08789063,0.01318359,-0.4326172
0,-0.0625,-0.125,-0.01513672,0.03466797,0.9868164,-0.08789063,0.01318359,-0.4326172
0,-0.375,0.0625,-0.03857422,0.03076172,0.9477539,-0.08789063,0.01318359,-0.4326172
-0.125,-0.125,-0.0625,-0.01513672,0.02294922,0.9907227,-0.08789063,0.01318359,-0.4326172
0.3125,-0.125,-0.3125,-0.01513672,0.05419922,0.9711914,-0.08447266,0.001464844,-0.425293
0.5625,0.25,-0.25,-0.03466797,0.01513672,0.9633789,-0.08447266,0.001464844,-0.425293
-0.0625,-0.125,-0.3125,-0.04248047,0.02685547,0.9868164,-0.08447266,0.001464844,-0.425293
-0.0625,-0.375,0.125,-0.03076172,0.01513672,0.9829102,-0.07861328,0.01220703,-0.4350586
0.25,0.5,-0.125,-0.02685547,0.03076172,0.9829102,-0.07861328,0.01220703,-0.4350586
0.5,-0.1875,-0.875,-0.01513672,0.03076172,0.9711914,-0.07861328,0.01220703,-0.4350586
0.4375,0.4375,-0.4375,-0.03076172,0.03076172,0.9672852,-0.08447266,0.004882813,-0.425293
0.4375,0,-0.375,-0.02685547,0.02685547,0.9790039,-0.08447266,0.004882813,-0.425293
-0.0625,0.375,-0.5625,-0.04248047,0.03857422,0.9907227,-0.08447266,0.004882813,-0.425293
0.4375,0.0625,-0.5,-0.03466797,0.02685547,0.9790039,-0.08447266,0.004882813,-0.425293
0,-0.125,-0.6875,-0.04638672,0.03076172,0.9516602,-0.08447266,0.004882813,-0.425293
0.375,0.3125,0,-0.02294922,0.01513672,0.9750977,-0.08447266,0.004882813,-0.425293
-0.375,1.0625,-0.4375,-0.03076172,0.01513672,0.9555664,-0.08447266,0.004882813,-0.425293
-0.5,1.3125,-0.1875,-0.007324219,0.02294922,0.9946289,-0.0859375,0.0004882813,-0.4282227
-0.5625,0.125,-0.5625,-0.04248047,0.03466797,0.9360352,-0.0859375,0.0004882813,-0.4282227
0,0.5,-0.125,0,0.01513672,0.9907227,-0.0859375,0.0004882813,-0.4282227
-0.625,2.25,-0.1875,-0.01513672,0.02685547,0.9907227,-0.08349609,0.006347656,-0.4311523
0.125,0.25,-0.1875,-0.02294922,0.01513672,0.9672852,-0.08349609,0.006347656,-0.4311523
-0.5625,2.25,-0.6875,-0.007324219,0.01513672,0.9829102,-0.08349609,0.006347656,-0.4311523
-0.75,1.0625,-0.625,-0.02294922,0.02685547,0.9438477,-0.08349609,0.006347656,-0.4311523
0.5,0.9375,-0.25,-0.03076172,0.04248047,0.9711914,-0.08349609,0.006347656,-0.4311523
0,1.8125,-0.375,-0.01513672,0.02294922,0.9672852,-0.08349609,0.006347656,-0.4311523
0.1875,1.4375,-0.625,-0.02685547,0.03857422,0.9594727,-0.08349609,0.006347656,-0.4311523
0.4375,0.9375,-0.6875,-0.03076172,0.02685547,0.9594727,-0.08447266,0.001464844,-0.4296875
0,1.5625,-0.75,-0.01513672,0.01513672,0.9594727,-0.08447266,0.001464844,-0.4296875
0.25,1,-0.5,-0.03466797,0.02685547,0.9711914,-0.08447266,0.001464844,-0.4296875
0.9375,0.9375,-1.0625,-0.03076172,0.01123047,0.9672852,-0.08935547,0.004882813,-0.4379883
0.75,1.125,-0.5625,-0.01513672,0.03466797,0.9868164,-0.08935547,0.004882813,-0.4379883
0.9375,1.0625,-0.75,-0.04638672,0.02685547,0.9946289,-0.08935547,0.004882813,-0.4379883
0.5,1.0625,-0.6875,-0.02294922,0.03466797,0.9946289,-0.08447266,0.006347656,-0.434082
0.6875,0.5,-0.75,-0.04248047,0.01123047,0.9711914,-0.08447266,0.006347656,-0.434082
0.3125,0.875,-0.6875,-0.03466797,0.04248047,0.9711914,-0.08447266,0.006347656,-0.434082
-0.1875,0.375,-0.6875,-0.03076172,0.01513672,0.9829102,-0.08447266,0.006347656,-0.434082
-0.125,0.375,-0.5625,-0.03076172,0.01123047,0.9555664,-0.07861328,0.008300781,-0.4326172
0.125,1,-0.5625,-0.03466797,0.01513672,0.9829102,-0.07861328,0.008300781,-0.4326172
0.8125,1.0625,-0.375,-0.04248047,0.007324219,0.9868164,-0.07861328,0.008300781,-0.4326172
0,0.5,-0.5625,-0.01513672,0.01513672,0.9711914,-0.08789063,0.004882813,-0.4296875
0.6875,0.75,-0.5625,-0.03466797,0.03466797,0.9868164,-0.08789063,0.004882813,-0.4296875
0.1875,0.4375,-0.4375,-0.03076172,0.01123047,0.9633789,-0.08789063,0.004882813,-0.4296875
0.625,0.375,-0.8125,-0.03857422,0.02685547,0.9829102,-0.07763672,0.008300781,-0.4379883
1.0625,-0.3125,-0.625,-0.02685547,0.01513672,0.9711914,-0.07763672,0.008300781,-0.4379883
0.9375,-0.3125,-0.625,-0.02685547,0.04638672,0.9829102,-0.07763672,0.008300781,-0.4379883
0.5,-0.125,-1,-0.007324219,0.03466797,0.9672852,-0.07763672,0.008300781,-0.4379883
0.375,-0.125,-0.4375,-0.007324219,0.01513672,0.9790039,-0.08007813,0.006347656,-0.4296875
1.4375,-0.75,-0.4375,-0.01513672,0.03076172,0.9790039,-0.08007813,0.006347656,-0.4296875
0.875,-0.0625,-0.25,-0.03857422,0.03076172,0.9672852,-0.08007813,0.006347656,-0.4296875
0.75,-0.375,-0.0625,-0.01513672,0.01513672,0.9477539,-0.0859375,0.009765625,-0.4326172
0.6875,0.375,-0.8125,-0.03076172,0.04248047,0.9829102,-0.0859375,0.009765625,-0.4326172
0.4375,-0.6875,-0.5,-0.04248047,0.02685547,0.9672852,-0.0859375,0.009765625,-0.4326172
0.5625,-0.5,-0.5,-0.02685547,0.03076172,0.9711914,-0.08105469,0.008300781,-0.4326172
0.3125,-1,-0.6875,-0.02685547,0.03857422,0.9711914,-0.08105469,0.008300781,-0.4326172
0.5,-0.25,-0.3125,-0.04638672,0.02685547,0.9829102,-0.08105469,0.008300781,-0.4326172
-0.0625,-0.9375,-0.625,-0.04248047,0.03857422,0.9829102,-0.08105469,0.008300781,-0.4326172
0.0625,-0.125,-0.375,-0.03076172,0.05419922,0.9829102,-0.08105469,0.008300781,-0.4326172
0.8125,-0.875,-0.375,-0.02685547,0.03076172,0.9672852,-0.08105469,0.008300781,-0.4326172
0.375,-0.375,-0.375,-0.02685547,0.02685547,0.9750977,-0.08105469,0.008300781,-0.4326172
0.3125,-0.75,-0.625,-0.03076172,0.04638672,0.9868164,-0.08935547,0.006347656,-0.434082
0,-0.25,-1,-0.05029297,0.04248047,0.9672852,-0.08935547,0.006347656,-0.434082
0.5625,-0.1875,0,-0.02294922,0.02294922,0.9829102,-0.08935547,0.006347656,-0.434082
0.4375,-0.6875,0,-0.01123047,0.03076172,0.9594727,-0.08007813,0.002929688,-0.4267578
0.5,-0.625,-0.5625,-0.01513672,0.01904297,0.9829102,-0.08007813,0.002929688,-0.4267578
0.625,-0.375,-0.1875,-0.03076172,0.05029297,0.9672852,-0.08007813,0.002929688,-0.4267578
1.25,-0.75,-0.0625,-0.01513672,0.01513672,0.9829102,-0.08007813,0.002929688,-0.4267578
0.8125,-1,-0.8125,-0.04638672,0.04248047,0.9672852,-0.08007813,0.002929688,-0.4267578
0.3125,-0.375,-0.125,-0.04248047,0.007324219,0.9594727,-0.08007813,0.002929688,-0.4267578
0.8125,-0.5,-0.375,-0.01904297,0.02685547,0.9633789,-0.08007813,0.002929688,-0.4267578
1.125,-0.5625,-0.4375,-0.01513672,0.01513672,0.9829102,-0.07861328,0.007324219,-0.4326172
1.5,-0.6875,-0.25,-0.01513672,0.01513672,0.9829102,-0.07861328,0.007324219,-0.4326172
1.375,-0.5,-0.5,-0.03076172,0.03466797,0.9633789,-0.07861328,0.007324219,-0.4326172
0.9375,-0.8125,-0.1875,-0.03466797,0.03857422,0.9829102,-0.07861328,0.007324219,-0.4365234
1.25,-0.3125,-1,-0.03466797,0.03857422,0.9555664,-0.07861328,0.007324219,-0.4365234
1.5,-1.0625,-0.375,-0.01904297,0.05029297,0.9594727,-0.07861328,0.007324219,-0.4365234
0.8125,-0.4375,-0.0625,-0.03076172,0.02685547,0.9594727,-0.08935547,0.001464844,-0.434082
0.8125,-0.375,0,-0.01904297,0.03076172,0.9633789,-0.08935547,0.001464844,-0.434082
0.8125,0.8125,0,-0.02685547,0.03076172,0.9711914,-0.08935547,0.001464844,-0.434082
0.9375,-0.125,-0.375,-0.02685547,0.03466797,0.9829102,-0.08935547,0.001464844,-0.434082
0.5625,0.3125,0,-0.01513672,0.01123047,0.9516602,-0.08447266,0.008300781,-0.425293
0.625,0.5,-0.375,-0.01513672,0.05419922,0.9594727,-0.08447266,0.008300781,-0.425293
0.3125,1.1875,0.4375,-0.01513672,0.03466797,0.9790039,-0.08447266,0.008300781,-0.425293
1.1875,1.1875,0.0625,-0.02294922,0.01513672,0.9594727,-0.07763672,0.002929688,-0.4296875
0.3125,1.875,-0.125,-0.02294922,0.01513672,0.9516602,-0.07763672,0.002929688,-0.4296875
0.75,1.625,0,-0.03466797,0.01904297,0.9907227,-0.07763672,0.002929688,-0.4296875
0.25,1.4375,-0.0625,-0.03076172,0.03857422,0.9868164,-0.08789063,0.004882813,-0.4326172
0.1875,1.125,0.5,-0.03857422,0.03076172,0.9477539,-0.08789063,0.004882813,-0.4326172
0.3125,1.1875,0.25,-0.01513672,0.03466797,0.9946289,-0.08789063,0.004882813,-0.4326172
0.625,2.125,0.1875,-0.03466797,0.01513672,0.9829102,-0.08789063,0.004882813,-0.4326172
0.6875,2,0.6875,-0.03076172,0.04638672,0.9829102,-0.08007813,0.01220703,-0.4350586
0.1875,1.375,0.8125,-0.04248047,0.03076172,0.9829102,-0.08007813,0.01220703,-0.4350586
0.1875,1.3125,0.25,-0.02685547,0.01123047,0.9633789,-0.08007813,0.01220703,-0.4350586
0,2.1875,0.625,-0.03466797,0.03466797,0.9555664,-0.08105469,0.01074219,-0.4326172
0.0625,2.3125,0.4375,-0.03076172,0.03857422,0.9907227,-0.08105469,0.01074219,-0.4326172
0.25,2.625,2.1875,-0.02294922,0.01513672,0.9477539,-0.08105469,0.01074219,-0.4326172
0,1.0625,1.75,-0.02294922,0.03076172,0.9594727,-0.08789063,0.01318359,-0.4296875
0.125,1.6875,1.9375,-0.02685547,0.03857422,0.9868164,-0.08789063,0.01318359,-0.4296875
-0.3125,2.25,1.6875,-0.01513672,0.03076172,0.9711914,-0.08789063,0.01318359,-0.4296875
-0.1875,1.875,1.1875,-0.03076172,0.05810547,0.9516602,-0.08789063,0.01318359,-0.4296875
-0.0625,2.0625,1.5625,-0.03076172,0.04638672,0.9829102,-0.08789063,0.01318359,-0.4296875
0,1.625,0.875,-0.03466797,0.01513672,0.9633789,-0.08789063,0.01318359,-0.4296875
0.5,2.0625,1.1875,-0.03076172,0.02685547,0.9750977,-0.08789063,0.01318359,-0.4296875
0.25,2.125,0.625,-0.04248047,0.03857422,0.9750977,-0.08349609,0.006347656,-0.4311523
0.3125,1.25,1.0625,-0.05029297,0.03466797,0.9633789,-0.08349609,0.006347656,-0.4311523
-0.1875,1.4375,0.6875,-0.05810547,0.05419922,0.9829102,-0.08349609,0.006347656,-0.4311523
0.75,0.75,0.375,-0.03076172,0.03466797,0.9790039,-0.08447266,0.006347656,-0.4379883
-0.0625,0.8125,0.4375,-0.04248047,0.03466797,0.9829102,-0.08447266,0.006347656,-0.4379883
0.4375,0.375,0.4375,-0.02294922,0.01513672,0.9633789,-0.08447266,0.006347656,-0.4379883
0.8125,-0.1875,0.375,-0.01513672,0.01904297,0.9829102,-0.08447266,0.006347656,-0.4379883
0.3125,0,0.5,-0.01513672,0.03466797,0.9829102,-0.08447266,0.006347656,-0.4379883
0.9375,0.3125,0.1875,-0.03076172,0.05419922,0.9711914,-0.08447266,0.006347656,-0.4379883
0.5,0.125,0.75,-0.01513672,0.02294922,0.9711914,-0.08447266,0.006347656,-0.4379883
0.25,0.125,2.1875,-0.01513672,0.01513672,0.9672852,-0.08007813,0.004882813,-0.4326172
-0.0625,0.625,1.5,-0.03076172,0.03076172,0.9672852,-0.08007813,0.004882813,-0.4326172
0,0.1875,1.9375,-0.04248047,0.04638672,0.9633789,-0.08007813,0.004882813,-0.4326172
0.1875,0.625,2.25,-0.05029297,0.007324219,0.9672852,-0.08691406,0.006347656,-0.4379883
0.5625,-0.125,2.4375,-0.01904297,0.03076172,0.9829102,-0.08691406,0.006347656,-0.4379883
0.125,0.3125,2.0625,-0.01513672,0.01513672,0.9829102,-0.08691406,0.006347656,-0.4379883
-0.0625,0.375,2.9375,-0.03466797,0.01513672,0.9594727,-0.07519531,0.008300781,-0.4311523
0.125,0.5625,3.0625,-0.01513672,0.01513672,0.9477539,-0.07519531,0.008300781,-0.4311523
0,0.0625,3,-0.03466797,0.01513672,0.9829102,-0.07519531,0.008300781,-0.4311523
-1.5625,0.3125,2.4375,-0.02294922,0.01513672,0.8657227,-0.07519531,0.008300781,-0.4311523
-0.125,0.125,2.5625,-0.03076172,0.03466797,0.9633789,-0.08349609,0.01074219,-0.4326172
0.5,0,2.125,-0.04248047,0.01513672,0.9868164,-0.08349609,0.01074219,-0.4326172
-0.4375,0.3125,2.0625,-0.02685547,0.03076172,0.9633789,-0.08349609,0.01074219,-0.4326172
0.25,0.9375,1.625,-0.02685547,0.02294922,0.9672852,-0.08447266,0.009765625,-0.4379883
-0.1875,1.4375,0.9375,-0.01513672,0.04638672,0.9790039,-0.08447266,0.009765625,-0.4379883
0.3125,1.25,1.3125,-0.03857422,0.01513672,0.9868164,-0.08447266,0.009765625,-0.4379883
0.6875,1.0625,1,-0.05029297,0.04248047,0.9555664,-0.08251953,0.006347656,-0.4228516
0.8125,0.6875,1.1875,-0.03466797,0.02685547,0.9672852,-0.08251953,0.006347656,-0.4228516
0.875,1.0625,1.3125,-0.03076172,0.03857422,0.9829102,-0.08251953,0.006347656,-0.4228516
0.5625,1.4375,1.8125,-0.04248047,0.03466797,0.9829102,-0.08251953,0.006347656,-0.4228516
1.125,0.9375,1.875,-0.03466797,0.02294922,0.9829102,-0.0859375,0.007324219,-0.4282227
0.6875,0.9375,1.8125,-0.01513672,0.03076172,0.9790039,-0.0859375,0.007324219,-0.4282227
0.375,1.6875,2.0625,-0.03466797,0.03076172,0.9868164,-0.0859375,0.007324219,-0.4282227
0.625,1.8125,1.5625,-0.01513672,0.01513672,0.9829102,-0.08105469,0.00390625,-0.4326172
1.125,1.8125,1.375,-0.03466797,0.02685547,0.9829102,-0.08105469,0.00390625,-0.4326172
0.25,1.1875,1.9375,-0.03466797,0.01513672,0.9633789,-0.08105469,0.00390625,-0.4326172
1.125,1.125,1.8125,-0.03466797,0.03076172,0.9750977,-0.08007813,0.0004882813,-0.4350586
0.625,0.75,1.875,-0.03857422,0.03076172,0.9594727,-0.08007813,0.0004882813,-0.4350586
0.1875,-0.0625,1.6875,-0.05029297,0.01513672,0.9594727,-0.08007813,0.0004882813,-0.4350586
0.8125,0.0625,1.3125,-0.03466797,0.02294922,0.9829102,-0.08007813,0.0004882813,-0.4350586
0.5,-0.5,1.3125,-0.03466797,0.01513672,0.9672852,-0.08007813,0.0004882813,-0.4350586
1.125,-0.625,0.875,-0.02294922,0.03857422,0.9516602,-0.08007813,0.0004882813,-0.4350586
0.6875,-0.125,0.5,-0.03076172,0.03466797,0.9633789,-0.08007813,0.0004882813,-0.4350586
0.5625,-1.25,-0.3125,-0.01904297,0.03466797,0.9633789,-0.07519531,0.008300781,-0.4311523
0,-0.75,-0.4375,-0.03076172,0.02685547,0.9633789,-0.07519531,0.008300781,-0.4311523
0.9375,-1.4375,-0.4375,-0.03076172,0.01513672,0.9829102,-0.07519531,0.008300781,-0.4311523
0,-0.875,-0.6875,-0.03466797,0.03857422,0.9829102,-0.07080078,0.0004882813,-0.4350586
0.5,-1.4375,-0.125,-0.03076172,0.01904297,0.9829102,-0.07080078,0.0004882813,-0.4350586
-0.125,-0.6875,-0.25,-0.02685547,0.03076172,0.9555664,-0.07080078,0.0004882813,-0.4350586
0.75,-0.8125,-0.875,-0.04248047,0.03076172,0.9790039,-0.07080078,0.0004882813,-0.4350586
0.3125,-0.375,-0.1875,-0.02294922,0.05029297,0.9829102,-0.07080078,0.0004882813,-0.4350586
0.75,-0.75,-1.0625,-0.03857422,0.04248047,0.9907227,-0.07080078,0.0004882813,-0.4350586
0.8125,-0.6875,-0.75,-0.02294922,0.01513672,0.9829102,-0.07080078,0.0004882813,-0.4350586
0.6875,-0.875,-0.6875,-0.05029297,0.02685547,0.9829102,-0.08105469,-0.00390625,-0.4296875
0.75,-0.75,-1.125,-0.03857422,0.02685547,0.9829102,-0.08105469,-0.00390625,-0.4296875
0.6875,-0.4375,-1,-0.05029297,0.05029297,0.9516602,-0.08105469,-0.00390625,-0.4296875
0.625,-0.0625,-0.375,-0.02685547,0.03076172,0.9594727,-0.08105469,0.007324219,-0.4311523
0.5625,-0.625,-0.375,-0.02685547,0.01513672,0.9985352,-0.08105469,0.007324219,-0.4311523
0.4375,-1,-0.1875,-0.03076172,0.03466797,1.005859,-0.08105469,0.007324219,-0.4311523
0.4375,-0.6875,-0.125,0,0.03076172,0.9829102,-0.0859375,0.007324219,-0.4394531
0.9375,-1.1875,-0.375,-0.003417969,0.03466797,0.9907227,-0.0859375,0.007324219,-0.4394531
0.75,-0.8125,-0.5625,-0.01513672,0.01513672,0.9907227,-0.0859375,0.007324219,-0.4394531
1.0625,0,0,-0.03466797,0.02685547,0.9829102,-0.0859375,0.007324219,-0.4394531
0.75,-0.25,-0.4375,-0.01513672,0.03076172,0.9829102,-0.08007813,0.00390625,-0.4267578
1.25,0.6875,-0.1875,-0.02685547,0.02294922,0.9907227,-0.08007813,0.00390625,-0.4267578
1.0625,-0.0625,-0.0625,-0.01513672,0.04638672,0.9711914,-0.08007813,0.00390625,-0.4267578
0.1875,1,-0.375,-0.06201172,0.03857422,0.9555664,-0.08251953,0.006347656,-0.4296875
0,0.4375,0.25,-0.02685547,0.04638672,0.9672852,-0.08251953,0.006347656,-0.4296875
0.0625,1.0625,0,-0.007324219,0.05029297,0.9829102,-0.08251953,0.006347656,-0.4296875
0.1875,0.4375,-0.5,-0.03076172,0.01123047,0.9711914,-0.08251953,0.006347656,-0.4282227
0,0.875,0.0625,-0.05029297,0.01513672,0.9829102,-0.08251953,0.006347656,-0.4282227
0,-0.625,0,-0.03857422,0.04638672,0.9829102,-0.08251953,0.006347656,-0.4282227
-0.8125,-0.0625,-0.1875,-0.03857422,0.02294922,0.9633789,-0.08251953,0.006347656,-0.4282227
0,-1.9375,-0.375,-0.04638672,0.03076172,0.9594727,-0.08349609,0.00390625,-0.4350586
0.0625,-1.5,-0.3125,-0.01904297,0.03857422,0.9555664,-0.08349609,0.00390625,-0.4350586
0.75,-1.9375,-0.3125,-0.02685547,0.04248047,0.9321289,-0.08349609,0.00390625,-0.4350586
0.875,-1.375,-0.1875,0,0.02685547,0.9907227,-0.07763672,0.006347656,-0.4350586
1.375,-1.1875,-0.6875,-0.02294922,0.02294922,0.9360352,-0.07763672,0.006347656,-0.4350586
1.1875,-1.5625,-0.8125,-0.04248047,0.01513672,0.9672852,-0.07763672,0.006347656,-0.4350586
1.8125,-2.0625,-1.1875,-0.01513672,0.03857422,1.013672,-0.08251953,0.01074219,-0.4350586
1.3125,-2.4375,-1,-0.03076172,0.03857422,0.9868164,-0.08251953,0.01074219,-0.4350586
3.125,-2.25,-1.6875,-0.01513672,0.01513672,0.9907227,-0.08251953,0.01074219,-0.4350586
1.75,-1.4375,-2,-0.01513672,0.07373047,0.9321289,-0.08251953,0.01074219,-0.4350586
1.6875,-2.25,-2.625,-0.05029297,0.05029297,0.9282227,-0.08251953,0.01074219,-0.4350586
1.125,-1.625,-2.4375,-0.02685547,0.02685547,1.001953,-0.08251953,0.01074219,-0.4350586
1.8125,-0.6875,-3.5625,-0.01513672,0.04248047,0.9399414,-0.08251953,0.01074219,-0.4350586
0.3125,0.875,-4.625,-0.03076172,0.03857422,0.9594727,-0.08447266,0.008300781,-0.4326172
-0.1875,-1.625,-5.125,-0.04638672,0.1362305,0.9594727,-0.08447266,0.008300781,-0.4326172
-0.625,-1.375,-4.25,-0.01513672,0.007324219,0.9829102,-0.08447266,0.008300781,-0.4326172
-0.625,-0.3125,-3.9375,-0.02685547,0,0.9946289,-0.08105469,0.002929688,-0.4296875
